element,web_name,team,position,element_type,round,gw_from_fixture,fixture,opponent_team,total_points,minutes,goals_scored,assists,clean_sheets,bonus,bps,value,was_home,kickoff_time,team_h_score,team_a_score,modified,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,transfers_balance,selected,transfers_in,transfers_out
524,Stamenic,NFO,MID,3,20,20,191,2,0,0,0,0,0,0,0,45,False,2026-01-03T12:30:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-9,2239,0,9
524,Stamenic,NFO,MID,3,21,21,210,19,0,0,0,0,0,0,0,45,False,2026-01-06T20:00:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-12,2228,0,12
524,Stamenic,NFO,MID,3,22,22,217,1,0,0,0,0,0,0,0,45,True,2026-01-17T17:30:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-16,2213,0,16
524,Stamenic,NFO,MID,3,23,23,223,5,0,0,0,0,0,0,0,45,False,2026-01-25T14:00:00Z,0,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-4,2209,0,4
524,Stamenic,NFO,MID,3,24,24,237,8,0,0,0,0,0,0,0,45,True,2026-02-01T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-14,2194,0,14
524,Stamenic,NFO,MID,3,25,25,246,11,0,0,0,0,0,0,0,45,False,2026-02-06T20:00:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-5,2190,0,5
524,Stamenic,NFO,MID,3,26,26,257,20,0,0,0,0,0,0,0,45,True,2026-02-11T19:30:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-4,2185,0,4
524,Stamenic,NFO,MID,3,27,27,267,12,0,0,0,0,0,0,0,45,True,2026-02-22T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-5,2180,0,5
524,Stamenic,NFO,MID,3,28,28,273,6,0,0,0,0,0,0,0,45,False,2026-03-01T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-4,2176,0,4
524,Stamenic,NFO,MID,3,29,29,287,13,0,0,0,0,0,0,0,45,False,2026-03-04T19:30:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-3,2173,0,3
524,Stamenic,NFO,MID,3,30,30,298,10,0,0,0,0,0,0,0,45,True,2026-03-15T14:00:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-8,2166,0,8
524,Stamenic,NFO,MID,3,31,31,309,18,0,0,0,0,0,0,0,45,False,2026-03-22T14:15:00Z,0,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-5,2159,0,5
524,Stamenic,NFO,MID,3,32,32,318,2,0,0,0,0,0,0,0,45,True,2026-04-12T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-6,2155,0,6
524,Stamenic,NFO,MID,3,33,33,329,3,0,0,0,0,0,0,0,45,True,2026-04-19T13:00:00Z,4,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-7,2148,0,7
524,Stamenic,NFO,MID,3,34,34,338,17,0,0,0,0,0,0,0,45,False,2026-04-24T19:00:00Z,0,5,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-2,2145,0,2
524,Stamenic,NFO,MID,3,35,35,345,7,0,0,0,0,0,0,0,45,False,2026-05-04T14:00:00Z,1,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-2,2144,0,2
524,Stamenic,NFO,MID,3,36,36,357,15,0,0,0,0,0,0,0,45,True,2026-05-10T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-7,2137,0,7
524,Stamenic,NFO,MID,3,37,37,368,14,0,0,0,0,0,0,0,45,False,2026-05-17T11:30:00Z,3,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-2,2135,0,2
524,Stamenic,NFO,MID,3,38,38,377,4,0,0,0,0,0,0,0,45,True,2026-05-24T15:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-5,2130,0,5
525,Wood,NFO,FWD,4,1,1,4,5,13,78,2,0,0,3,58,75,True,2025-08-17T13:00:00Z,3,1,False,1,0,0,0,0,0,0,66.2,4.3,54.0,12.5,0,2,0,2,1,0.95,0.01,0.96,1.50,0,1261678,0,0
525,Wood,NFO,FWD,4,2,2,15,8,2,87,0,0,0,0,3,76,False,2025-08-24T13:00:00Z,1,1,False,1,0,0,0,0,0,0,0.0,11.0,13.0,2.0,0,0,0,0,1,0.23,0.06,0.29,1.10,574932,2184516,667275,92343
525,Wood,NFO,FWD,4,3,3,27,19,2,72,0,0,1,0,4,77,True,2025-08-31T13:00:00Z,0,3,False,0,0,0,0,0,0,0,0.0,1.9,25.0,2.6,0,1,0,1,1,0.41,0.00,0.41,0.59,814169,3321006,996705,182536
525,Wood,NFO,FWD,4,4,4,31,1,1,59,0,0,0,0,4,77,False,2025-09-13T11:30:00Z,3,0,False,2,0,0,0,0,0,0,4.4,11.6,17.0,3.3,1,0,0,1,1,0.03,0.04,0.07,1.75,-525097,2578387,132233,657330
525,Wood,NFO,FWD,4,5,5,44,3,2,74,0,0,0,0,7,76,False,2025-09-20T14:00:00Z,1,1,False,1,0,0,0,0,0,0,5.0,17.5,24.0,4.7,2,2,0,4,1,0.41,0.00,0.41,0.68,-93288,2592022,207065,300353
525,Wood,NFO,FWD,4,6,6,59,17,2,89,0,0,0,0,0,75,True,2025-09-27T16:30:00Z,0,1,False,1,0,0,0,0,0,0,0.0,2.0,44.0,4.2,2,1,0,3,1,0.78,0.00,0.78,0.92,-451283,2126654,95146,546429
525,Wood,NFO,FWD,4,7,7,69,15,2,63,0,0,0,0,4,74,False,2025-10-05T13:00:00Z,2,0,False,1,0,0,0,0,0,0,0.0,1.3,2.0,0.3,1,1,0,2,1,0.00,0.00,0.00,1.03,-528915,1602878,13690,542605
525,Wood,NFO,FWD,4,8,8,77,7,1,16,0,0,0,0,5,73,True,2025-10-18T11:30:00Z,0,3,False,1,0,0,0,0,0,0,2.0,0.0,0.0,0.2,0,0,1,1,0,0.00,0.00,0.00,0.27,-428530,1192685,12494,441024
525,Wood,NFO,FWD,4,9,9,83,4,0,0,0,0,0,0,0,72,False,2025-10-26T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-191120,1010738,6482,197602
525,Wood,NFO,FWD,4,10,10,97,14,0,0,0,0,0,0,0,72,True,2025-11-01T15:00:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-178500,833214,459,178959
525,Wood,NFO,FWD,4,11,11,107,11,0,0,0,0,0,0,0,72,True,2025-11-09T14:00:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-77776,758532,330,78106
525,Wood,NFO,FWD,4,12,12,117,12,0,0,0,0,0,0,0,72,False,2025-11-22T15:00:00Z,0,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-48332,710991,253,48585
525,Wood,NFO,FWD,4,13,13,127,6,0,0,0,0,0,0,0,72,True,2025-11-30T14:05:00Z,0,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-24870,687082,142,25012
525,Wood,NFO,FWD,4,14,14,140,20,0,0,0,0,0,0,0,72,False,2025-12-03T19:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-11770,676021,111,11881
525,Wood,NFO,FWD,4,15,15,144,9,0,0,0,0,0,0,0,72,False,2025-12-06T15:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-12113,664041,109,12222
525,Wood,NFO,FWD,4,16,16,158,18,0,0,0,0,0,0,0,72,True,2025-12-14T14:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-15147,648894,113,15260
525,Wood,NFO,FWD,4,17,17,165,10,0,0,0,0,0,0,0,72,False,2025-12-22T20:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-11545,637563,112,11657
525,Wood,NFO,FWD,4,18,18,178,13,0,0,0,0,0,0,0,72,True,2025-12-27T12:30:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-9775,627970,83,9858
525,Wood,NFO,FWD,4,19,19,188,9,0,0,0,0,0,0,0,72,True,2025-12-30T19:30:00Z,0,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-5444,622882,59,5503
525,Wood,NFO,FWD,4,20,20,191,2,0,0,0,0,0,0,0,72,False,2026-01-03T12:30:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-3446,619655,178,3624
525,Wood,NFO,FWD,4,21,21,210,19,0,0,0,0,0,0,0,72,False,2026-01-06T20:00:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-3723,615998,41,3764
525,Wood,NFO,FWD,4,22,22,217,1,0,0,0,0,0,0,0,72,True,2026-01-17T17:30:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-5238,610784,61,5299
525,Wood,NFO,FWD,4,23,23,223,5,0,0,0,0,0,0,0,72,False,2026-01-25T14:00:00Z,0,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-2990,607966,87,3077
525,Wood,NFO,FWD,4,24,24,237,8,0,0,0,0,0,0,0,72,True,2026-02-01T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-3561,604438,82,3643
525,Wood,NFO,FWD,4,25,25,246,11,0,0,0,0,0,0,0,72,False,2026-02-06T20:00:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-3425,601044,58,3483
525,Wood,NFO,FWD,4,26,26,257,20,0,0,0,0,0,0,0,72,True,2026-02-11T19:30:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-2760,598334,51,2811
525,Wood,NFO,FWD,4,27,27,267,12,0,0,0,0,0,0,0,72,True,2026-02-22T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-2757,595667,71,2828
525,Wood,NFO,FWD,4,28,28,273,6,0,0,0,0,0,0,0,72,False,2026-03-01T14:00:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-1558,594195,67,1625
525,Wood,NFO,FWD,4,29,29,287,13,0,0,0,0,0,0,0,72,False,2026-03-04T19:30:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-1460,592758,55,1515
525,Wood,NFO,FWD,4,30,30,298,10,0,0,0,0,0,0,0,71,True,2026-03-15T14:00:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-1909,590883,70,1979
525,Wood,NFO,FWD,4,31,31,309,18,0,0,0,0,0,0,0,71,False,2026-03-22T14:15:00Z,0,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-931,589994,52,983
525,Wood,NFO,FWD,4,32,32,318,2,1,25,0,0,0,0,1,71,True,2026-04-12T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,1.8,9.0,0.9,0,0,0,0,0,0.17,0.01,0.18,0.72,-192,589958,1098,1290
525,Wood,NFO,FWD,4,33,33,329,3,2,75,0,0,0,0,7,71,True,2026-04-19T13:00:00Z,4,1,False,1,0,0,0,0,0,0,0.0,13.3,13.0,2.6,0,1,0,1,1,0.15,0.02,0.17,0.30,493,590516,1530,1037
525,Wood,NFO,FWD,4,34,34,338,17,7,87,1,0,1,1,35,71,False,2026-04-24T19:00:00Z,0,5,False,0,0,0,0,0,0,0,50.4,2.0,26.0,7.8,5,0,0,5,1,0.52,0.01,0.53,0.70,6089,601172,7217,1128
525,Wood,NFO,FWD,4,35,35,345,7,1,24,0,0,0,0,4,71,False,2026-05-04T14:00:00Z,1,3,False,1,0,0,0,0,0,0,6.4,0.5,0.0,0.7,2,2,0,4,0,0.00,0.01,0.01,0.97,10455,607657,12939,2484
525,Wood,NFO,FWD,4,36,36,357,15,1,17,0,0,0,0,2,71,True,2026-05-10T13:00:00Z,1,1,False,1,0,0,0,0,0,0,0.0,2.6,4.0,0.6,0,0,0,0,0,0.00,0.07,0.07,0.31,2205,609900,6917,4712
525,Wood,NFO,FWD,4,37,37,368,14,2,69,0,0,0,0,5,71,False,2026-05-17T11:30:00Z,3,2,False,2,0,0,0,0,0,0,0.0,6.2,7.0,1.1,0,2,0,2,1,0.06,0.00,0.06,2.80,-2930,606816,2219,5149
525,Wood,NFO,FWD,4,38,38,377,4,2,61,0,0,0,0,6,71,True,2026-05-24T15:00:00Z,1,1,False,1,0,0,0,0,0,0,4.6,12.4,28.0,4.5,1,2,0,3,1,0.58,0.09,0.67,0.80,3042,610435,7302,4260
526,Igor Jesus,NFO,FWD,4,1,1,4,5,1,11,0,0,0,0,2,60,True,2025-08-17T13:00:00Z,3,1,False,0,0,0,0,0,0,0,1.0,1.5,2.0,0.5,1,0,0,1,0,0.00,0.00,0.00,0.00,0,76886,0,0
526,Igor Jesus,NFO,FWD,4,2,2,15,8,1,2,0,0,0,0,1,60,False,2025-08-24T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.3,6.0,0.4,0,0,0,0,0,0.07,0.00,0.07,0.00,-14720,74056,3612,18332
526,Igor Jesus,NFO,FWD,4,3,3,27,19,1,17,0,0,0,0,4,59,True,2025-08-31T13:00:00Z,0,3,False,3,0,0,0,0,0,0,1.0,0.3,0.0,0.1,0,1,1,2,0,0.00,0.00,0.00,1.83,-14036,63612,3374,17410
526,Igor Jesus,NFO,FWD,4,4,4,31,1,0,0,0,0,0,0,0,59,False,2025-09-13T11:30:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-9246,57237,2355,11601
526,Igor Jesus,NFO,FWD,4,5,5,44,3,1,15,0,0,0,0,6,58,False,2025-09-20T14:00:00Z,1,1,False,0,0,0,0,0,0,0,5.2,10.6,17.0,3.3,0,0,0,0,0,0.04,0.03,0.07,0.17,-628,58793,6719,7347
526,Igor Jesus,NFO,FWD,4,6,6,59,17,1,30,0,0,0,0,6,58,True,2025-09-27T16:30:00Z,0,1,False,0,0,0,0,0,0,0,5.0,2.8,22.0,3.0,1,3,0,4,0,0.20,0.01,0.21,0.46,32430,96399,41173,8743
526,Igor Jesus,NFO,FWD,4,7,7,69,15,1,26,0,0,0,0,6,58,False,2025-10-05T13:00:00Z,2,0,False,1,0,0,0,0,0,0,6.0,0.4,2.0,0.8,2,1,2,5,0,0.00,0.00,0.00,2.25,-5929,89071,9980,15909
526,Igor Jesus,NFO,FWD,4,8,8,77,7,1,45,0,0,0,0,-4,58,True,2025-10-18T11:30:00Z,0,3,False,3,0,0,0,0,0,0,0.0,1.5,15.0,1.5,0,0,1,1,0,0.69,0.01,0.70,1.31,-7903,83084,8053,15956
526,Igor Jesus,NFO,FWD,4,9,9,83,4,1,45,0,0,0,0,8,58,False,2025-10-26T14:00:00Z,2,0,False,2,0,0,0,0,0,0,5.6,12.3,0.0,1.8,2,0,1,3,1,0.00,0.02,0.02,0.48,-4501,79482,6324,10825
526,Igor Jesus,NFO,FWD,4,10,10,97,14,5,77,0,1,0,0,11,58,True,2025-11-01T15:00:00Z,2,2,False,1,0,0,0,0,0,0,0.0,5.3,17.0,2.1,0,0,0,0,1,0.26,0.03,0.29,0.61,-3557,76672,5483,9040
526,Igor Jesus,NFO,FWD,4,11,11,107,11,1,58,0,0,0,0,1,58,True,2025-11-09T14:00:00Z,3,1,False,1,0,0,0,0,0,0,0.0,1.3,26.0,2.6,0,1,0,1,1,0.61,0.01,0.62,0.08,11611,91657,16036,4425
526,Igor Jesus,NFO,FWD,4,12,12,117,12,2,85,0,0,1,0,10,58,False,2025-11-22T15:00:00Z,0,3,False,0,0,0,0,0,0,0,9.0,0.8,27.0,3.7,3,2,2,7,1,0.06,0.00,0.06,1.73,-6195,84012,4658,10853
526,Igor Jesus,NFO,FWD,4,13,13,127,6,2,74,0,0,0,0,11,58,True,2025-11-30T14:05:00Z,0,2,False,1,0,0,0,0,0,0,14.0,14.7,51.0,8.0,1,3,0,4,1,0.19,0.02,0.21,1.44,10493,100151,15760,5267
526,Igor Jesus,NFO,FWD,4,14,14,140,20,9,90,1,0,1,3,35,58,False,2025-12-03T19:30:00Z,0,1,False,0,0,0,0,0,0,0,34.6,3.4,39.0,7.7,0,5,2,7,1,0.24,0.02,0.26,0.91,13739,113951,19321,5582
526,Igor Jesus,NFO,FWD,4,15,15,144,9,2,90,0,0,0,0,11,58,False,2025-12-06T15:00:00Z,3,0,False,3,0,0,0,0,0,0,10.4,10.5,34.0,5.5,2,1,2,5,1,0.07,0.00,0.07,1.12,19465,133120,27924,8459
526,Igor Jesus,NFO,FWD,4,16,16,158,18,2,84,0,0,1,0,8,58,True,2025-12-14T14:00:00Z,3,0,False,0,0,0,0,0,0,0,8.4,17.5,15.0,4.1,4,1,1,6,1,0.21,0.35,0.56,0.31,5336,138283,31353,26017
526,Igor Jesus,NFO,FWD,4,17,17,165,10,2,71,0,0,0,0,7,58,False,2025-12-22T20:00:00Z,1,0,False,1,0,0,0,0,0,0,0.0,3.5,19.0,1.7,0,4,0,4,1,0.34,0.01,0.35,1.19,16718,156811,30872,14154
526,Igor Jesus,NFO,FWD,4,18,18,178,13,5,90,0,1,0,0,17,58,True,2025-12-27T12:30:00Z,1,2,False,2,0,0,0,0,0,0,15.0,11.4,16.0,4.2,0,2,0,2,1,0.10,0.30,0.40,1.45,-16145,135736,8675,24820
526,Igor Jesus,NFO,FWD,4,19,19,188,9,2,61,0,0,0,0,-1,58,True,2025-12-30T19:30:00Z,0,2,False,1,0,0,0,0,0,0,0.0,1.2,17.0,1.2,0,2,0,2,1,0.21,0.00,0.21,0.29,17278,164559,26480,9202
526,Igor Jesus,NFO,FWD,4,20,20,191,2,2,82,0,0,0,0,-5,58,False,2026-01-03T12:30:00Z,3,1,False,3,0,0,0,0,0,0,0.0,2.7,6.0,0.3,0,2,0,2,1,0.02,0.00,0.02,1.59,-9530,148823,7101,16631
526,Igor Jesus,NFO,FWD,4,21,21,210,19,2,90,0,0,0,0,0,58,False,2026-01-06T20:00:00Z,1,2,False,1,0,0,0,0,0,0,1.4,7.0,13.0,2.1,1,1,0,2,1,0.02,0.01,0.03,0.95,988,153116,16274,15286
526,Igor Jesus,NFO,FWD,4,22,22,217,1,2,75,0,0,1,0,1,58,True,2026-01-17T17:30:00Z,0,0,False,0,0,0,0,0,0,0,0.6,2.4,4.0,0.7,0,0,1,1,1,0.00,0.01,0.01,1.90,-21526,129906,5086,26612
526,Igor Jesus,NFO,FWD,4,23,23,223,5,9,67,1,0,1,3,39,58,False,2026-01-25T14:00:00Z,0,2,False,0,0,0,0,0,0,0,42.8,0.3,35.0,7.8,2,2,3,7,1,0.23,0.01,0.24,1.36,-7994,123108,4024,12018
526,Igor Jesus,NFO,FWD,4,24,24,237,8,2,69,0,0,0,0,2,58,True,2026-02-01T14:00:00Z,1,1,False,1,0,0,0,0,0,0,0.0,1.3,14.0,1.5,1,1,0,2,1,0.12,0.00,0.12,1.85,45636,173711,57068,11432
526,Igor Jesus,NFO,FWD,4,25,25,246,11,1,53,0,0,0,0,5,58,False,2026-02-06T20:00:00Z,3,1,False,3,0,0,0,0,0,0,2.0,3.0,25.0,3.0,0,0,1,1,1,0.09,0.01,0.10,2.05,7640,179542,21464,13824
526,Igor Jesus,NFO,FWD,4,26,26,257,20,1,19,0,0,0,0,3,58,True,2026-02-11T19:30:00Z,0,0,False,0,0,0,0,0,0,0,5.0,0.0,33.0,3.8,1,0,0,1,0,0.33,0.00,0.33,0.20,6912,189824,25853,18941
526,Igor Jesus,NFO,FWD,4,27,27,267,12,2,76,0,0,1,0,3,58,True,2026-02-22T14:00:00Z,0,1,False,0,0,0,0,0,0,0,0.4,2.3,6.0,0.9,1,2,0,3,1,0.03,0.01,0.04,0.53,-23813,161954,6306,30119
526,Igor Jesus,NFO,FWD,4,28,28,273,6,5,82,0,1,0,0,18,58,False,2026-03-01T14:00:00Z,2,1,False,2,0,0,0,0,0,0,21.0,25.2,11.0,5.7,2,3,0,5,1,0.12,0.04,0.16,1.31,-7927,155063,5462,13389
526,Igor Jesus,NFO,FWD,4,29,29,287,13,5,78,0,1,0,0,21,58,False,2026-03-04T19:30:00Z,2,2,False,2,0,0,0,0,0,0,21.2,12.3,23.0,5.7,0,0,1,1,1,0.05,0.16,0.21,1.05,-9863,145318,2708,12571
526,Igor Jesus,NFO,FWD,4,30,30,298,10,2,62,0,0,1,0,6,58,True,2026-03-15T14:00:00Z,0,0,False,0,0,0,0,0,0,0,4.6,11.6,4.0,2.0,1,4,0,5,1,0.03,0.00,0.03,0.89,10547,157770,17831,7284
526,Igor Jesus,NFO,FWD,4,31,31,309,18,8,70,1,0,1,2,37,58,False,2026-03-22T14:15:00Z,0,3,False,0,0,0,0,0,0,0,44.4,0.7,54.0,9.9,5,0,0,5,1,0.16,0.01,0.17,0.63,2136,160006,7453,5317
526,Igor Jesus,NFO,FWD,4,32,32,318,2,2,88,0,0,0,0,7,58,True,2026-04-12T13:00:00Z,1,1,False,1,0,0,0,0,0,0,0.0,12.3,12.0,2.4,2,2,0,4,1,0.29,0.09,0.38,1.02,6149,167167,14402,8253
526,Igor Jesus,NFO,FWD,4,33,33,329,3,7,45,1,0,0,2,34,58,True,2026-04-19T13:00:00Z,4,1,False,0,0,0,0,0,0,0,40.4,6.3,21.0,6.8,0,1,3,4,0,0.24,0.00,0.24,0.14,-1691,161944,8448,10139
526,Igor Jesus,NFO,FWD,4,34,34,338,17,14,66,1,2,1,3,48,58,False,2026-04-24T19:00:00Z,0,5,False,0,0,0,0,1,0,0,58.0,22.3,21.0,10.1,3,5,0,8,1,0.14,0.06,0.20,0.39,59347,264495,65521,6174
526,Igor Jesus,NFO,FWD,4,35,35,345,7,5,45,1,0,0,0,21,59,False,2026-05-04T14:00:00Z,1,3,False,0,0,0,0,0,0,0,34.2,1.7,34.0,7.0,0,1,0,1,1,0.83,0.00,0.83,1.13,48768,275748,63888,15120
526,Igor Jesus,NFO,FWD,4,36,36,357,15,1,82,0,0,0,0,8,59,True,2026-05-10T13:00:00Z,1,1,False,1,0,0,0,1,0,0,15.8,20.7,55.0,9.2,1,4,1,6,1,0.29,0.00,0.29,1.46,43902,321533,57397,13495
526,Igor Jesus,NFO,FWD,4,37,37,368,14,2,83,0,0,0,0,7,59,False,2026-05-17T11:30:00Z,3,2,False,3,0,0,0,0,0,0,8.0,5.7,7.0,2.1,2,2,1,5,1,0.02,0.01,0.03,3.74,-4285,314648,23997,28282
526,Igor Jesus,NFO,FWD,4,38,38,377,4,2,90,0,0,0,0,13,59,True,2026-05-24T15:00:00Z,1,1,False,1,0,0,0,0,0,0,5.6,3.6,23.0,3.2,0,5,1,6,1,0.18,0.03,0.21,0.95,-6939,307697,27309,34248
527,Awoniyi,NFO,FWD,4,1,1,4,5,0,0,0,0,0,0,0,55,True,2025-08-17T13:00:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,74110,0,0
527,Awoniyi,NFO,FWD,4,2,2,15,8,0,0,0,0,0,0,0,55,False,2025-08-24T13:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-11403,72590,4455,15858
527,Awoniyi,NFO,FWD,4,3,3,27,19,0,0,0,0,0,0,0,54,True,2025-08-31T13:00:00Z,0,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-13497,61885,3227,16724
527,Awoniyi,NFO,FWD,4,4,4,31,1,0,0,0,0,0,0,0,54,False,2025-09-13T11:30:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-8906,55208,2145,11051
527,Awoniyi,NFO,FWD,4,5,5,44,3,0,0,0,0,0,0,0,53,False,2025-09-20T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-2835,53828,3487,6322
527,Awoniyi,NFO,FWD,4,6,6,59,17,0,0,0,0,0,0,0,53,True,2025-09-27T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-3480,51115,2748,6228
527,Awoniyi,NFO,FWD,4,7,7,69,15,0,0,0,0,0,0,0,53,False,2025-10-05T13:00:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-3281,48240,1392,4673
527,Awoniyi,NFO,FWD,4,8,8,77,7,1,45,0,0,0,0,5,52,True,2025-10-18T11:30:00Z,0,3,False,0,0,0,0,0,0,0,0.0,10.7,1.0,1.1,0,3,1,4,1,0.08,0.02,0.10,0.37,-2310,46607,2074,4384
