element,web_name,team,position,element_type,round,gw_from_fixture,fixture,opponent_team,total_points,minutes,goals_scored,assists,clean_sheets,bonus,bps,value,was_home,kickoff_time,team_h_score,team_a_score,modified,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,transfers_balance,selected,transfers_in,transfers_out,understat_id,join_method_un,join_conf_un,us_npxg,us_xg_chain,us_xg_buildup,us_shots,us_sot,us_shots_six_yard,us_shots_penalty_area,us_shots_out_of_box,us_shots_foot,us_shots_head,pl_id,join_method_pl,join_conf_pl,pl_touches_opp_box,pl_crosses,pl_corners_taken,pl_fk_crosses,pl_fk_shots,pl_chances_created,pl_big_chances_created,us_npxg_per90,us_xg_chain_per90,us_xg_buildup_per90,us_shots_per90,us_sot_per90,pl_touches_opp_box_per90,pl_crosses_per90,pl_chances_created_per90,xg_delta,xa_delta,xgi_delta
214,Trésor,BUR,MID,3,30,30,293,4,0,0,0,0,0,0,0,43,True,2026-03-14T15:00:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,97,7413,267,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
214,Trésor,BUR,MID,3,31,31,305,10,0,0,0,0,0,0,0,43,False,2026-03-21T15:00:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-14,7640,118,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
214,Trésor,BUR,MID,3,32,32,313,6,1,15,0,0,0,0,6,43,True,2026-04-11T14:00:00Z,0,2,False,1,0,0,0,0,0,0,6.6,14.8,0.0,2.1,0,1,1,2,0,0.0,0.0,0.0,0.13,139,7543,292,153,12094,override,1.0,0.0,0.0272231623530387,0.0272231623530387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75883,override,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.163,0.163,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0
214,Trésor,BUR,MID,3,33,33,329,16,0,0,0,0,0,0,0,43,False,2026-04-19T13:00:00Z,4,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,405,8410,574,169,,,,,,,,,,,,,,75883,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
214,Trésor,BUR,MID,3,33,33,334,13,1,3,0,0,0,0,2,43,True,2026-04-22T19:00:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0.0,0.0,0.0,1.06,405,8410,574,169,12094,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75883,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Trésor,BUR,MID,3,35,35,347,11,0,0,0,0,0,0,0,43,False,2026-05-01T19:00:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,940,9460,1246,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
214,Trésor,BUR,MID,3,36,36,352,2,0,0,0,0,0,0,0,43,True,2026-05-10T13:00:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1249,11206,1619,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
214,Trésor,BUR,MID,3,37,37,361,1,0,0,0,0,0,0,0,43,False,2026-05-18T19:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1275,12476,1777,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
214,Trésor,BUR,MID,3,38,38,372,20,0,0,0,0,0,0,0,43,True,2026-05-24T15:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1552,14128,2470,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,1,1,6,18,1,16,0,0,0,0,3,55,False,2025-08-16T14:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.23,0,15274,0,0,13729,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75735,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,2,2,14,17,1,4,0,0,0,0,3,55,True,2025-08-23T14:00:00Z,2,0,False,0,0,0,0,0,0,0,2.2,10.0,2.0,1.4,0,0,0,0,0,0.0,0.0,0.0,0.11,-1303,17503,1879,3182,13729,override,1.0,0.0,0.0540143996477127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75735,override,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.215,0.0,0.0,0.0,22.5,0.0,22.5,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,3,3,26,14,0,0,0,0,0,0,0,55,False,2025-08-30T14:00:00Z,3,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2555,16012,1567,4122,,,,,,,,,,,,,,75735,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,4,4,34,12,0,0,0,0,0,0,0,54,True,2025-09-14T13:00:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2441,14385,796,3237,,,,,,,,,,,,,,75735,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,5,5,44,16,1,4,0,0,0,0,3,54,True,2025-09-20T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.1,5.0,0.5,0,1,0,1,0,0.11,0.0,0.11,0.06,-690,14061,914,1604,13729,override,1.0,0.0743,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,75735,override,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.672,0.0,0.0,22.5,0.0,22.5,0.0,0.0,-0.11,0.0,-0.11
215,Flemming,BUR,FWD,4,6,6,57,13,0,0,0,0,0,0,0,54,False,2025-09-27T14:00:00Z,5,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1091,13177,462,1553,,,,,,,,,,,,,,75735,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,7,7,62,2,1,8,0,0,0,0,2,53,False,2025-10-05T13:00:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,2.0,0.1,0,0,0,0,0,0.01,0.0,0.01,0.24,-532,12863,560,1092,13729,override,1.0,0.0169,0.0169497840106487,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75735,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.191,0.0,11.25,0.0,0.0,0.0,0.0,-0.01,0.0,-0.01
215,Flemming,BUR,FWD,4,8,8,72,11,2,76,0,0,1,0,5,53,True,2025-10-18T14:00:00Z,2,0,False,0,0,0,0,0,0,0,9.4,0.5,0.0,1.0,5,0,1,6,1,0.0,0.0,0.0,1.4,-112,13022,954,1066,13729,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75735,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,9,9,90,20,13,90,2,0,0,3,68,53,False,2025-10-26T14:00:00Z,2,3,False,2,0,0,0,0,0,0,78.8,12.0,65.0,15.6,2,2,1,5,1,0.71,0.02,0.73,2.52,82,13247,1002,920,13729,override,1.0,0.7587,1.008814811706543,0.0326633118093013,3.0,3.0,1.0,1.0,1.0,3.0,0.0,75735,override,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.759,1.009,0.033,3.0,3.0,6.0,0.0,1.0,1.29,-0.02,1.27
215,Flemming,BUR,FWD,4,10,10,92,1,1,75,0,0,0,0,1,53,True,2025-11-01T15:00:00Z,0,2,False,2,0,0,0,1,0,0,0.0,6.0,8.0,1.0,0,2,0,2,1,0.02,0.02,0.04,2.33,8430,22782,9902,1472,13729,override,1.0,0.0347,0.0346668623387813,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,75735,override,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.042,0.0,1.2,0.0,3.6,0.0,0.0,-0.02,-0.02,-0.04
215,Flemming,BUR,FWD,4,11,11,110,19,5,70,1,0,0,0,24,53,False,2025-11-08T15:00:00Z,3,2,False,1,0,0,0,1,0,0,39.4,2.6,23.0,6.5,3,2,1,6,1,0.19,0.02,0.21,1.26,10663,34716,13619,2956,13729,override,1.0,0.5581,0.5580931901931763,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,75735,override,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718,0.718,0.0,2.571,1.286,3.857,0.0,0.0,0.81,-0.02,0.79
215,Flemming,BUR,FWD,4,12,12,114,7,2,71,0,0,0,0,0,53,True,2025-11-22T12:30:00Z,0,2,False,1,0,0,0,0,0,0,0.4,13.1,5.0,1.9,1,0,1,2,1,0.11,0.01,0.12,0.81,8610,45369,15101,6491,13729,override,1.0,0.3005,0.0788593143224716,0.0190702322870492,2.0,0.0,0.0,1.0,1.0,2.0,0.0,75735,override,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.381,0.1,0.024,2.535,0.0,1.268,0.0,1.268,-0.11,-0.01,-0.12
215,Flemming,BUR,FWD,4,13,13,122,5,6,90,1,0,0,0,21,53,False,2025-11-29T15:00:00Z,3,1,False,3,0,0,0,0,0,0,39.0,1.2,31.0,7.1,2,0,0,2,1,0.85,0.02,0.87,3.06,847,45964,6248,5401,13729,override,1.0,0.0483,0.0317465476691722,0.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,75735,override,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.032,0.0,3.0,2.0,3.0,0.0,0.0,0.15,-0.02,0.13
215,Flemming,BUR,FWD,4,14,14,134,8,1,58,0,0,0,0,5,53,True,2025-12-03T19:30:00Z,0,1,False,1,0,0,0,0,0,0,4.4,0.6,17.0,2.2,2,1,0,3,1,0.03,0.01,0.04,0.59,6021,53172,9510,3489,13729,override,1.0,0.0259,0.0981810912489891,0.0722515732049942,1.0,1.0,0.0,1.0,0.0,0.0,1.0,75735,override,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.152,0.112,1.552,1.552,1.552,1.552,0.0,-0.03,-0.01,-0.04
215,Flemming,BUR,FWD,4,15,15,148,15,5,4,1,0,0,0,14,53,False,2025-12-06T15:00:00Z,2,1,False,0,0,0,0,0,0,0,31.0,1.0,26.0,5.8,0,1,0,1,0,1.06,0.0,1.06,0.04,-1856,50770,5324,7180,13729,override,1.0,0.2487,0.0,0.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,75735,override,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.596,0.0,0.0,67.5,22.5,67.5,0.0,0.0,-0.06,0.0,-0.06
215,Flemming,BUR,FWD,4,16,16,153,10,1,28,0,0,0,0,4,53,True,2025-12-13T17:30:00Z,2,3,False,0,0,0,0,0,0,0,4.4,4.8,17.0,2.6,0,1,0,1,0,0.06,0.01,0.07,0.19,35437,89906,43595,8158,13729,override,1.0,0.0792,0.0791677758097648,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,75735,override,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.255,0.254,0.0,3.214,3.214,3.214,3.214,0.0,-0.06,-0.01,-0.07
215,Flemming,BUR,FWD,4,17,17,162,4,1,64,0,0,1,0,2,53,False,2025-12-20T15:00:00Z,1,1,False,0,0,0,0,1,0,0,0.0,6.7,6.0,1.1,0,0,2,2,1,0.0,0.05,0.05,0.97,1335,88382,16487,15152,13729,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75735,override,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.219,0.0,0.0,0.0,-0.05,-0.05
215,Flemming,BUR,FWD,4,18,18,173,9,1,2,0,0,0,0,2,53,True,2025-12-27T15:00:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.05,-6916,80206,10268,17184,13729,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75735,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,19,19,183,15,0,0,0,0,0,0,0,53,True,2025-12-30T19:30:00Z,1,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-9026,71269,3038,12064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,20,20,193,6,0,0,0,0,0,0,0,53,False,2026-01-03T15:00:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-13596,59457,572,14168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,21,21,204,14,0,0,0,0,0,0,0,53,True,2026-01-07T20:15:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-10768,49068,50,10818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,22,22,215,12,0,0,0,0,0,0,0,53,False,2026-01-17T15:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-9611,39760,145,9756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,23,23,224,18,0,0,0,0,0,0,0,53,True,2026-01-24T15:00:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3456,36556,129,3585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,24,24,238,17,1,27,0,0,0,0,-2,53,False,2026-02-02T20:00:00Z,3,0,False,1,0,0,0,0,0,0,0.0,0.4,3.0,0.0,1,1,0,2,0,0.02,0.0,0.02,0.76,-2416,34256,577,2993,13729,override,1.0,0.0143,0.0143152950331568,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75735,override,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.048,0.048,0.0,3.333,0.0,3.333,3.333,0.0,-0.02,0.0,-0.02
215,Flemming,BUR,FWD,4,25,25,244,19,2,66,0,0,0,0,7,53,True,2026-02-07T15:00:00Z,0,2,False,2,0,0,0,0,0,0,3.2,5.5,72.0,8.1,1,3,0,4,1,0.62,0.02,0.64,0.99,-507,33861,1479,1986,13729,override,1.0,0.807,0.8384941220283508,0.6258137822151184,6.0,2.0,2.0,3.0,1.0,3.0,3.0,75735,override,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1,1.143,0.853,8.182,2.727,12.273,0.0,0.0,-0.62,-0.02,-0.64
215,Flemming,BUR,FWD,4,26,26,254,8,2,72,0,0,0,0,2,53,False,2026-02-11T19:40:00Z,2,3,False,2,0,0,0,0,0,0,1.6,1.5,4.0,0.7,3,3,0,6,1,0.17,0.0,0.17,1.46,-1120,32740,961,2081,13729,override,1.0,0.3516,0.4352536797523498,0.0836505815386772,1.0,0.0,0.0,1.0,0.0,1.0,0.0,75735,override,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.544,0.105,1.25,0.0,1.25,0.0,0.0,-0.17,0.0,-0.17
215,Flemming,BUR,FWD,4,27,27,263,7,9,90,1,0,0,3,33,53,False,2026-02-21T15:00:00Z,1,1,False,1,0,0,0,0,0,0,40.4,10.4,19.0,7.0,6,0,0,6,1,0.11,0.0,0.11,1.99,-151,32739,1286,1437,13729,override,1.0,0.3014,0.1282738298177719,0.107775829732418,1.0,1.0,0.0,1.0,0.0,0.0,1.0,75735,override,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.301,0.128,0.108,1.0,1.0,2.0,0.0,1.0,0.89,0.0,0.89
215,Flemming,BUR,FWD,4,28,28,274,5,6,90,1,0,0,0,34,53,True,2026-02-28T15:00:00Z,3,4,False,3,0,0,0,0,0,0,35.2,3.3,27.0,6.6,2,3,1,6,1,0.32,0.01,0.33,1.96,8689,42115,10036,1347,13729,override,1.0,0.2858,0.3767383992671966,0.1486123502254486,3.0,1.0,0.0,2.0,1.0,1.0,2.0,75735,override,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.377,0.149,3.0,1.0,4.0,0.0,0.0,0.68,-0.01,0.67
215,Flemming,BUR,FWD,4,29,29,284,9,0,0,0,0,0,0,0,53,False,2026-03-03T19:30:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,7470,49719,10930,3460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
215,Flemming,BUR,FWD,4,30,30,293,4,2,87,0,0,1,0,2,53,True,2026-03-14T15:00:00Z,0,0,False,0,0,0,0,0,0,0,12.2,22.3,27.0,6.2,3,2,1,6,1,0.86,0.09,0.95,1.69,-5809,43468,2560,8369,13729,override,1.0,0.7841,0.2507911622524261,0.0337295643985271,4.0,1.0,2.0,1.0,1.0,2.0,2.0,75735,override,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.811,0.259,0.035,4.138,1.034,5.172,0.0,2.069,-0.86,-0.09,-0.95
215,Flemming,BUR,FWD,4,31,31,305,10,7,90,1,0,0,1,31,53,False,2026-03-21T15:00:00Z,3,1,False,3,0,0,0,0,0,0,45.4,24.2,39.0,10.9,2,2,2,6,1,0.77,0.02,0.79,3.15,2418,45976,5106,2688,13729,override,1.0,1.182,1.293750524520874,0.0,3.0,2.0,0.0,3.0,0.0,2.0,1.0,75735,override,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.182,1.294,0.0,3.0,2.0,3.0,0.0,2.0,0.23,-0.02,0.21
215,Flemming,BUR,FWD,4,32,32,313,6,2,90,0,0,0,0,10,53,True,2026-04-11T14:00:00Z,0,2,False,2,0,0,0,0,0,0,5.4,4.0,45.0,5.4,2,1,0,3,1,0.39,0.0,0.39,1.93,3844,50642,8427,4583,13729,override,1.0,0.226,0.0587457045912742,0.0,5.0,2.0,0.0,4.0,1.0,4.0,1.0,75735,override,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.226,0.059,0.0,5.0,2.0,4.0,2.0,0.0,-0.39,0.0,-0.39
