element,web_name,team,position,element_type,round,gw_from_fixture,fixture,opponent_team,value,was_home,kickoff_time,team_h_score,team_a_score,total_points_6gw,minutes_6gw,goals_scored_6gw,assists_6gw,clean_sheets_6gw,bonus_6gw,bps_6gw,modified_6gw,goals_conceded_6gw,own_goals_6gw,penalties_saved_6gw,penalties_missed_6gw,yellow_cards_6gw,red_cards_6gw,saves_6gw,influence_6gw,creativity_6gw,threat_6gw,ict_index_6gw,clearances_blocks_interceptions_6gw,recoveries_6gw,tackles_6gw,defensive_contribution_6gw,starts_6gw,expected_goals_6gw,expected_assists_6gw,expected_goal_involvements_6gw,expected_goals_conceded_6gw,transfers_balance_6gw,selected_6gw,transfers_in_6gw,transfers_out_6gw,mins_per_game_6gw,expected_goals_per90_6gw,expected_assists_per90_6gw,expected_goal_involvements_per90_6gw,expected_goals_conceded_per90_6gw,goals_scored_per90_6gw,assists_per90_6gw,threat_per90_6gw,creativity_per90_6gw,influence_per90_6gw,ict_index_per90_6gw,clearances_blocks_interceptions_per90_6gw,tackles_per90_6gw,saves_per90_6gw
2,Arrizabalaga,ARS,GKP,1,22,22,217,16,41,False,2026-01-17T17:30:00Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2717.0,307136.0,2607.0,5324.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,23,23,221,14,41,True,2026-01-25T16:30:00Z,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2425.0,305565.0,2258.0,4683.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,24,24,234,11,41,False,2026-01-31T15:00:00Z,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2148.0,304138.0,2048.0,4196.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,25,25,241,17,41,True,2026-02-07T15:00:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2053.0,302385.0,1982.0,4035.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,26,26,252,5,41,False,2026-02-12T20:00:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2492.0,300572.0,1973.0,4465.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,26,26,310,20,41,False,2026-02-18T20:00:00Z,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2749.0,299079.0,1996.0,4745.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,27,27,269,18,41,False,2026-02-22T16:30:00Z,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2353.0,298136.0,1908.0,4261.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,28,28,271,7,41,True,2026-03-01T16:30:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2354.0,297113.0,1775.0,4129.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,29,29,283,6,41,False,2026-03-04T19:30:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2362.0,296041.0,1540.0,3902.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,30,30,291,9,41,True,2026-03-14T17:30:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2355.0,294985.0,1414.0,3769.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,32,32,311,4,40,True,2026-04-11T11:30:00Z,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1622.0,294645.0,1483.0,3105.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,33,33,327,13,40,False,2026-04-19T15:30:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1016.0,294474.0,1401.0,2417.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,34,34,331,15,40,True,2026-04-25T16:30:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-741.0,297606.0,1480.0,2221.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,35,35,341,10,40,True,2026-05-02T16:30:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-585.0,297371.0,1517.0,2102.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,36,36,360,19,40,False,2026-05-10T15:30:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-422.0,297313.0,1628.0,2050.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,37,37,361,3,40,True,2026-05-18T19:00:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-297.0,297252.0,1574.0,1871.0,0.0,,,,,,,,,,,,,
2,Arrizabalaga,ARS,GKP,1,38,38,373,8,40,False,2026-05-24T15:00:00Z,1,2,2.0,90.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,19.8,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.98,6332.0,306343.0,8434.0,2102.0,15.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,19.8,2.0,3.0,0.0,2.0
3,Hein,ARS,GKP,1,1,1,9,14,40,False,2025-08-17T15:30:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55400.0,0.0,0.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,2,2,11,11,40,True,2025-08-23T16:30:00Z,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1321.0,120236.0,3835.0,5156.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,3,3,25,12,40,False,2025-08-31T15:30:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9399.0,178773.0,5545.0,14944.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,4,4,31,16,40,True,2025-09-13T11:30:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16716.0,230090.0,5545.0,22261.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,5,5,41,13,40,True,2025-09-21T15:30:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20540.0,277961.0,5545.0,26085.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,6,6,58,15,40,False,2025-09-28T15:30:00Z,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23914.0,322471.0,5545.0,29459.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,7,7,61,19,40,True,2025-10-04T14:00:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26811.0,308700.0,5545.0,32356.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,8,8,74,10,40,False,2025-10-18T16:30:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28194.0,282898.0,1710.0,29904.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,9,9,81,8,40,True,2025-10-26T14:00:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21865.0,261732.0,0.0,21865.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,10,10,92,3,40,False,2025-11-01T15:00:00Z,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16436.0,245864.0,0.0,16436.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,11,11,108,17,40,False,2025-11-08T17:30:00Z,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14138.0,231931.0,0.0,14138.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,12,12,111,18,40,True,2025-11-23T16:30:00Z,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11687.0,220472.0,0.0,11687.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,13,13,123,7,40,False,2025-11-30T16:30:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9563.0,211126.0,0.0,9563.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,14,14,131,5,40,True,2025-12-03T19:30:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7376.0,203895.0,0.0,7376.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,15,15,141,2,40,False,2025-12-06T12:30:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6236.0,197729.0,0.0,6236.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,16,16,151,20,40,True,2025-12-13T20:00:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5696.0,192121.0,0.0,5696.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,17,17,164,9,40,False,2025-12-20T20:00:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4758.0,187455.0,0.0,4758.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,18,18,171,6,40,True,2025-12-27T15:00:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4402.0,183085.0,0.0,4402.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,19,19,181,2,40,True,2025-12-30T20:15:00Z,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3974.0,179181.0,0.0,3974.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,20,20,192,4,40,False,2026-01-03T17:30:00Z,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3657.0,175588.0,0.0,3657.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,21,21,201,12,40,True,2026-01-08T20:00:00Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3310.0,172339.0,0.0,3310.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,22,22,217,16,40,False,2026-01-17T17:30:00Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2362.0,170047.0,0.0,2362.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,23,23,221,14,40,True,2026-01-25T16:30:00Z,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1968.0,168148.0,0.0,1968.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,24,24,234,11,40,False,2026-01-31T15:00:00Z,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1590.0,166651.0,0.0,1590.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,25,25,241,17,40,True,2026-02-07T15:00:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1459.0,165239.0,0.0,1459.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,26,26,252,5,40,False,2026-02-12T20:00:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1672.0,163515.0,0.0,1672.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,26,26,310,20,40,False,2026-02-18T20:00:00Z,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1823.0,162045.0,0.0,1823.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,27,27,269,18,40,False,2026-02-22T16:30:00Z,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1568.0,160917.0,0.0,1568.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,28,28,271,7,40,True,2026-03-01T16:30:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1474.0,159869.0,0.0,1474.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,29,29,283,6,40,False,2026-03-04T19:30:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1365.0,158927.0,0.0,1365.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,30,30,291,9,40,True,2026-03-14T17:30:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1293.0,158064.0,0.0,1293.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,32,32,311,4,40,True,2026-04-11T11:30:00Z,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-965.0,157535.0,0.0,965.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,33,33,327,13,40,False,2026-04-19T15:30:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-609.0,156935.0,0.0,609.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,34,34,331,15,40,True,2026-04-25T16:30:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-525.0,156335.0,0.0,525.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,35,35,341,10,40,True,2026-05-02T16:30:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-474.0,155802.0,0.0,474.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,36,36,360,19,40,False,2026-05-10T15:30:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-465.0,155273.0,0.0,465.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,37,37,361,3,40,True,2026-05-18T19:00:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-383.0,154828.0,0.0,383.0,0.0,,,,,,,,,,,,,
3,Hein,ARS,GKP,1,38,38,373,8,40,False,2026-05-24T15:00:00Z,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-376.0,154451.0,0.0,376.0,0.0,,,,,,,,,,,,,
4,Setford,ARS,GKP,1,1,1,9,14,40,False,2025-08-17T15:30:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13373.0,0.0,0.0,0.0,,,,,,,,,,,,,
4,Setford,ARS,GKP,1,2,2,11,11,40,True,2025-08-23T16:30:00Z,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-533.0,29697.0,982.0,1515.0,0.0,,,,,,,,,,,,,
4,Setford,ARS,GKP,1,3,3,25,12,40,False,2025-08-31T15:30:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-284.0,50552.0,3191.0,3475.0,0.0,,,,,,,,,,,,,
4,Setford,ARS,GKP,1,4,4,31,16,40,True,2025-09-13T11:30:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,75353.0,7066.0,5564.0,0.0,,,,,,,,,,,,,
4,Setford,ARS,GKP,1,5,5,41,13,40,True,2025-09-21T15:30:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2907.0,102893.0,10109.0,7202.0,0.0,,,,,,,,,,,,,
4,Setford,ARS,GKP,1,6,6,58,15,40,False,2025-09-28T15:30:00Z,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3483.0,131269.0,12537.0,9054.0,0.0,,,,,,,,,,,,,
4,Setford,ARS,GKP,1,7,7,61,19,40,True,2025-10-04T14:00:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2464.0,144777.0,13357.0,10893.0,0.0,,,,,,,,,,,,,
4,Setford,ARS,GKP,1,8,8,74,10,40,False,2025-10-18T16:30:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2114.0,155154.0,13290.0,11176.0,0.0,,,,,,,,,,,,,
4,Setford,ARS,GKP,1,9,9,81,8,40,True,2025-10-26T14:00:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,160578.0,11659.0,10482.0,0.0,,,,,,,,,,,,,
4,Setford,ARS,GKP,1,10,10,92,3,40,False,2025-11-01T15:00:00Z,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1557.0,161251.0,8188.0,9745.0,0.0,,,,,,,,,,,,,
4,Setford,ARS,GKP,1,11,11,108,17,40,False,2025-11-08T17:30:00Z,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3924.0,158489.0,5461.0,9385.0,0.0,,,,,,,,,,,,,
4,Setford,ARS,GKP,1,12,12,111,18,40,True,2025-11-23T16:30:00Z,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4870.0,155183.0,3447.0,8317.0,0.0,,,,,,,,,,,,,
4,Setford,ARS,GKP,1,13,13,123,7,40,False,2025-11-30T16:30:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4220.0,153492.0,2907.0,7127.0,0.0,,,,,,,,,,,,,
